ANNO_SOLARE;COD_ATENEO;NOME_ATENEO;CODICE_SPESA;DESCRIZIONE_SPESA;SPESA_TOTALE;SPESA_DI_CUI_REGIONALE
2010;07101;Foggia - Università degli studi;3150  ;Perfezionamento all'estero;0;0
2010;07101;Foggia - Università degli studi;3160  ;Altre borse;0;0
2010;07101;Foggia - Università degli studi;3161  ;Altre borse - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2010;07101;Foggia - Università degli studi;3162  ;Altre borse - di cui a studenti iscritti a corsi di dottorato;0;0
2010;07101;Foggia - Università degli studi;3163  ;Altre borse - di cui a studenti iscritti a corsi di specializzazione;0;0
2010;07101;Foggia - Università degli studi;3164  ;Altre borse - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2010;07101;Foggia - Università degli studi;3166  ;Altre borse - di cui borse di studio per attività di ricerca;0;0
2010;07101;Foggia - Università degli studi;3165  ;Altre borse - di cui altre borse;0;0
2010;07101;Foggia - Università degli studi;S320  ;ALTRI INTERVENTI - TOTALE ALTRI INTERVENTI;627406;13310
2010;07101;Foggia - Università degli studi;3210  ;Attività part-time;40920;13310
2010;07101;Foggia - Università degli studi;3220  ;Programmi di mobilità e scambi culturali studenti;422189;0
2010;07101;Foggia - Università degli studi;3221  ;Programmi di mobilità e scambi culturali studenti - di cui da cofinanziamento MIUR;0;0
2010;07101;Foggia - Università degli studi;3222  ;Programmi di mobilità e scambi culturali studenti - di cui spesa finanziata dall'Unione Europea o da altre istituzioni;391189;0
2010;07101;Foggia - Università degli studi;3223  ;Programmi di mobilità e scambi culturali studenti - di cui spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0;0
2010;07101;Foggia - Università degli studi;3230  ;Iniziative ed attività culturali gestite dagli studenti;8240;0
2010;07101;Foggia - Università degli studi;3240  ;Altri interventi a favore degli studenti;156057;0
2010;07101;Foggia - Università degli studi;3241  ;Altri interventi a favore degli studenti - di cui contributi finanziari a favore di studenti in situazione di handicap;66368;0
2010;07101;Foggia - Università degli studi;3245  ;Altri interventi a favore degli studenti - di cui contributi non finanziari a favore di studenti in situazione di handicap;0;0
2010;07101;Foggia - Università degli studi;3242  ;Altri interventi a favore degli studenti - di cui contributi-alloggio;0;0
2010;07101;Foggia - Università degli studi;3243  ;Altri interventi a favore degli studenti - di cui mobilità dei dottorandi;0;0
2010;07101;Foggia - Università degli studi;3246  ;Altri interventi a favore degli studenti - di cui trasporto studenti;0;0
2010;07101;Foggia - Università degli studi;3244  ;Altri interventi a favore degli studenti - di cui altri sussidi;89689;0
2010;07101;Foggia - Università degli studi;9190  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione borse di studio per conto della Regione (artt. 8 e 21 della Legge 390 del 1991);0;0
2010;07101;Foggia - Università degli studi;9191  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2010;07101;Foggia - Università degli studi;9192  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di dottorato;0;0
2010;07101;Foggia - Università degli studi;9193  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di specializzazione;0;0
2010;07101;Foggia - Università degli studi;9194  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2010;07101;Foggia - Università degli studi;9195  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui altre borse (specificare);0;0
2010;07101;Foggia - Università degli studi;9200  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione servizi e contributi per conto della Regione;0;0
2010;07101;Foggia - Università degli studi;40    ;ALTRE SPESE PER IL DSU - TOTALE;0;0
2010;07101;Foggia - Università degli studi;41    ;ALTRE SPESE PER IL DSU - Spesa per gestione della mensa;0;0
2010;07101;Foggia - Università degli studi;42    ;ALTRE SPESE PER IL DSU - Spesa per gestione degli alloggi;0;0
2010;07101;Foggia - Università degli studi;43    ;ALTRE SPESE PER IL DSU - Spesa per trasporto studenti;0;0
2010;07101;Foggia - Università degli studi;44    ;ALTRE SPESE PER IL DSU - Spesa per interventi a favore di studenti in situazione di handicap non ripartibile tra studenti;0;0
2010;07101;Foggia - Università degli studi;45    ;ALTRE SPESE PER IL DSU - Altre spese per il DSU non ripartibile tra studenti;0;0
2010;07101;Foggia - Università degli studi;51    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare dei prestiti;0;0
2010;07101;Foggia - Università degli studi;52    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Fondo di garanzia;0;0
2010;07201;Bari - Università degli studi;S300  ;INTERVENTI A FAVORE DEGLI STUDENTI - TOTALE INTERVENTI;37446691;0
2010;07201;Bari - Università degli studi;S310  ;BORSE DI STUDIO - TOTALE BORSE;35161492;0
2010;07201;Bari - Università degli studi;3110  ;Dottorato di ricerca;10415870;0
2010;07201;Bari - Università degli studi;3120  ;Scuole di specializzazione;0;0
2010;07201;Bari - Università degli studi;3130  ;Scuole di specializzazione mediche a norma UE;24321930;0
2010;07201;Bari - Università degli studi;3140  ;Post dottorato;188480;0
2010;07201;Bari - Università degli studi;3150  ;Perfezionamento all'estero;122250;0
2010;07201;Bari - Università degli studi;3160  ;Altre borse;112962;0
2010;07201;Bari - Università degli studi;3161  ;Altre borse - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2010;07201;Bari - Università degli studi;3162  ;Altre borse - di cui a studenti iscritti a corsi di dottorato;0;0
2010;07201;Bari - Università degli studi;3163  ;Altre borse - di cui a studenti iscritti a corsi di specializzazione;0;0
2010;07201;Bari - Università degli studi;3164  ;Altre borse - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2010;07201;Bari - Università degli studi;3166  ;Altre borse - di cui borse di studio per attività di ricerca;104962;0
2010;07201;Bari - Università degli studi;3165  ;Altre borse - di cui altre borse;8000;0
2010;07201;Bari - Università degli studi;S320  ;ALTRI INTERVENTI - TOTALE ALTRI INTERVENTI;2285199;0
2010;07201;Bari - Università degli studi;3210  ;Attività part-time;558000;0
2010;07201;Bari - Università degli studi;3220  ;Programmi di mobilità e scambi culturali studenti;731565;0
2010;07201;Bari - Università degli studi;3221  ;Programmi di mobilità e scambi culturali studenti - di cui da cofinanziamento MIUR;0;0
2010;07201;Bari - Università degli studi;3222  ;Programmi di mobilità e scambi culturali studenti - di cui spesa finanziata dall'Unione Europea o da altre istituzioni;0;0
2010;07201;Bari - Università degli studi;3223  ;Programmi di mobilità e scambi culturali studenti - di cui spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0;0
2010;07201;Bari - Università degli studi;3230  ;Iniziative ed attività culturali gestite dagli studenti;139800;0
2010;07201;Bari - Università degli studi;3240  ;Altri interventi a favore degli studenti;855834;0
2010;07201;Bari - Università degli studi;3241  ;Altri interventi a favore degli studenti - di cui contributi finanziari a favore di studenti in situazione di handicap;19500;0
2010;07201;Bari - Università degli studi;3245  ;Altri interventi a favore degli studenti - di cui contributi non finanziari a favore di studenti in situazione di handicap;130500;0
2010;07201;Bari - Università degli studi;3242  ;Altri interventi a favore degli studenti - di cui contributi-alloggio;0;0
2010;07201;Bari - Università degli studi;3243  ;Altri interventi a favore degli studenti - di cui mobilità dei dottorandi;10350;0
2010;07201;Bari - Università degli studi;3246  ;Altri interventi a favore degli studenti - di cui trasporto studenti;81175;0
2010;07201;Bari - Università degli studi;3244  ;Altri interventi a favore degli studenti - di cui altri sussidi;614309;0
2010;07201;Bari - Università degli studi;9190  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione borse di studio per conto della Regione (artt. 8 e 21 della Legge 390 del 1991);0;0
2010;07201;Bari - Università degli studi;9191  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2010;07201;Bari - Università degli studi;9192  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di dottorato;0;0
2010;07201;Bari - Università degli studi;9193  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di specializzazione;0;0
2010;07201;Bari - Università degli studi;9194  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2010;07201;Bari - Università degli studi;9195  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui altre borse (specificare);0;0
2010;07201;Bari - Università degli studi;9200  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione servizi e contributi per conto della Regione;0;0
2010;07201;Bari - Università degli studi;40    ;ALTRE SPESE PER IL DSU - TOTALE;0;0
2010;07201;Bari - Università degli studi;41    ;ALTRE SPESE PER IL DSU - Spesa per gestione della mensa;0;0
2010;07201;Bari - Università degli studi;42    ;ALTRE SPESE PER IL DSU - Spesa per gestione degli alloggi;0;0
2010;07201;Bari - Università degli studi;43    ;ALTRE SPESE PER IL DSU - Spesa per trasporto studenti;0;0
2010;07201;Bari - Università degli studi;44    ;ALTRE SPESE PER IL DSU - Spesa per interventi a favore di studenti in situazione di handicap non ripartibile tra studenti;0;0
2010;07201;Bari - Università degli studi;45    ;ALTRE SPESE PER IL DSU - Altre spese per il DSU non ripartibile tra studenti;0;0
2010;07201;Bari - Università degli studi;51    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare dei prestiti;0;0
2010;07201;Bari - Università degli studi;52    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Fondo di garanzia;0;0
2010;07202;Bari - Politecnico;S300  ;INTERVENTI A FAVORE DEGLI STUDENTI - TOTALE INTERVENTI;4524878;0
2010;07202;Bari - Politecnico;S310  ;BORSE DI STUDIO - TOTALE BORSE;3787619;0
2010;07202;Bari - Politecnico;3110  ;Dottorato di ricerca;2447954;0
2010;07202;Bari - Politecnico;3120  ;Scuole di specializzazione;0;0
2010;07202;Bari - Politecnico;3130  ;Scuole di specializzazione mediche a norma UE;0;0
2010;07202;Bari - Politecnico;3140  ;Post dottorato;471661;0
2010;07202;Bari - Politecnico;3150  ;Perfezionamento all'estero;15000;0
2010;07202;Bari - Politecnico;3160  ;Altre borse;853004;0
2010;07202;Bari - Politecnico;3161  ;Altre borse - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;350870;0
2010;07202;Bari - Politecnico;3162  ;Altre borse - di cui a studenti iscritti a corsi di dottorato;0;0
2010;07202;Bari - Politecnico;3163  ;Altre borse - di cui a studenti iscritti a corsi di specializzazione;0;0
2010;07202;Bari - Politecnico;3164  ;Altre borse - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2010;07202;Bari - Politecnico;3166  ;Altre borse - di cui borse di studio per attività di ricerca;0;0
2010;07202;Bari - Politecnico;3165  ;Altre borse - di cui altre borse;502134;0
2010;07202;Bari - Politecnico;S320  ;ALTRI INTERVENTI - TOTALE ALTRI INTERVENTI;737259;0
2010;07202;Bari - Politecnico;3210  ;Attività part-time;83580;0
2010;07202;Bari - Politecnico;3220  ;Programmi di mobilità e scambi culturali studenti;223513;0
2010;07202;Bari - Politecnico;3221  ;Programmi di mobilità e scambi culturali studenti - di cui da cofinanziamento MIUR;40000;0
2010;07202;Bari - Politecnico;3222  ;Programmi di mobilità e scambi culturali studenti - di cui spesa finanziata dall'Unione Europea o da altre istituzioni;183513;0
2010;07202;Bari - Politecnico;3223  ;Programmi di mobilità e scambi culturali studenti - di cui spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0;0
2010;07202;Bari - Politecnico;3230  ;Iniziative ed attività culturali gestite dagli studenti;70169;0
2010;07202;Bari - Politecnico;3240  ;Altri interventi a favore degli studenti;359997;0
2010;07202;Bari - Politecnico;3241  ;Altri interventi a favore degli studenti - di cui contributi finanziari a favore di studenti in situazione di handicap;14490;0
2010;07202;Bari - Politecnico;3245  ;Altri interventi a favore degli studenti - di cui contributi non finanziari a favore di studenti in situazione di handicap;0;0
2010;07202;Bari - Politecnico;3242  ;Altri interventi a favore degli studenti - di cui contributi-alloggio;0;0
2010;07202;Bari - Politecnico;3243  ;Altri interventi a favore degli studenti - di cui mobilità dei dottorandi;113921;0
2010;07202;Bari - Politecnico;3246  ;Altri interventi a favore degli studenti - di cui trasporto studenti;0;0
2010;07202;Bari - Politecnico;3244  ;Altri interventi a favore degli studenti - di cui altri sussidi;231586;0
2010;07202;Bari - Politecnico;9190  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione borse di studio per conto della Regione (artt. 8 e 21 della Legge 390 del 1991);0;0
2010;07202;Bari - Politecnico;9191  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2010;07202;Bari - Politecnico;9192  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di dottorato;0;0
2010;07202;Bari - Politecnico;9193  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di specializzazione;0;0
2010;07202;Bari - Politecnico;9194  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2010;07202;Bari - Politecnico;9195  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - di cui altre borse (specificare);0;0
2010;07202;Bari - Politecnico;9200  ;INTERVENTI A FAVORE DEGLI STUDENTI per conto della Regione (Spese aventi natura di partite di giro) - Erogazione servizi e contributi per conto della Regione;0;0
2010;07202;Bari - Politecnico;40    ;ALTRE SPESE PER IL DSU - TOTALE;0;0
