DATA;COD_Ateneo;NOME_ATENEO;CODICE_STRUTTURA;DESCRIZIONE_STRUTTURA;NUMERO_STRUTTURE;POSTI_DISPONIBILI
01/11/13;05812;Roma - Università Europea;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";01 ;Mense;0;0
01/11/13;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";02 ;Residenze;0;0
01/11/13;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05814;Roma - Universitas Mercatorum;01 ;Mense;0;0
01/11/13;05814;Roma - Universitas Mercatorum;02 ;Residenze;0;0
01/11/13;05814;Roma - Universitas Mercatorum;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05814;Roma - Universitas Mercatorum;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05815;Roma - Università telematica Niccolò Cusano (già UNISU);01 ;Mense;1;230
01/11/13;05815;Roma - Università telematica Niccolò Cusano (già UNISU);02 ;Residenze;1;146
01/11/13;05815;Roma - Università telematica Niccolò Cusano (già UNISU);02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05815;Roma - Università telematica Niccolò Cusano (già UNISU);02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";01 ;Mense;0;0
01/11/13;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";02 ;Residenze;0;0
01/11/13;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;05817;Roma - Link Campus University;01 ;Mense;0;0
01/11/13;05817;Roma - Link Campus University;02 ;Residenze;0;0
01/11/13;05817;Roma - Link Campus University;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;05817;Roma - Link Campus University;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;06001;Cassino - Università degli studi;01 ;Mense;0;0
01/11/13;06001;Cassino - Università degli studi;02 ;Residenze;0;0
01/11/13;06001;Cassino - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;06001;Cassino - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;06201;Benevento - Università degli studi del Sannio;01 ;Mense;0;0
01/11/13;06201;Benevento - Università degli studi del Sannio;02 ;Residenze;0;0
01/11/13;06201;Benevento - Università degli studi del Sannio;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;06201;Benevento - Università degli studi del Sannio;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;06202;"Benevento - Università telematica ""Giustino Fortunato""";01 ;Mense;0;0
01/11/13;06202;"Benevento - Università telematica ""Giustino Fortunato""";02 ;Residenze;0;0
01/11/13;06202;"Benevento - Università telematica ""Giustino Fortunato""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;06202;"Benevento - Università telematica ""Giustino Fortunato""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;06301;"Napoli - Università degli studi ""Federico II""";01 ;Mense;0;0
01/11/13;06301;"Napoli - Università degli studi ""Federico II""";02 ;Residenze;0;0
01/11/13;06301;"Napoli - Università degli studi ""Federico II""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;06301;"Napoli - Università degli studi ""Federico II""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;06302;"Napoli - Università degli studi ""Parthenope""";01 ;Mense;0;0
01/11/13;06302;"Napoli - Università degli studi ""Parthenope""";02 ;Residenze;0;0
01/11/13;06302;"Napoli - Università degli studi ""Parthenope""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;06302;"Napoli - Università degli studi ""Parthenope""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;06303;"Napoli - Università degli studi ""L' Orientale""";01 ;Mense;0;0
01/11/13;06303;"Napoli - Università degli studi ""L' Orientale""";02 ;Residenze;0;0
01/11/13;06303;"Napoli - Università degli studi ""L' Orientale""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;06303;"Napoli - Università degli studi ""L' Orientale""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";01 ;Mense;0;0
01/11/13;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";02 ;Residenze;1;80
01/11/13;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;14
01/11/13;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;15
01/11/13;06306;Napoli - Seconda Università degli studi;01 ;Mense;0;0
01/11/13;06306;Napoli - Seconda Università degli studi;02 ;Residenze;0;0
01/11/13;06306;Napoli - Seconda Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;06306;Napoli - Seconda Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;06307;"Napoli - Universita telematica ""Pegaso""";01 ;Mense;0;0
01/11/13;06307;"Napoli - Universita telematica ""Pegaso""";02 ;Residenze;0;0
01/11/13;06307;"Napoli - Universita telematica ""Pegaso""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;06307;"Napoli - Universita telematica ""Pegaso""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;06501;Salerno - Università degli studi;01 ;Mense;0;0
01/11/13;06501;Salerno - Università degli studi;02 ;Residenze;0;0
01/11/13;06501;Salerno - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;06501;Salerno - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;06601;L'Aquila - Università degli studi;01 ;Mense;0;0
01/11/13;06601;L'Aquila - Università degli studi;02 ;Residenze;0;0
01/11/13;06601;L'Aquila - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;06601;L'Aquila - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;06701;Teramo - Università degli studi;01 ;Mense;0;0
01/11/13;06701;Teramo - Università degli studi;02 ;Residenze;0;0
01/11/13;06701;Teramo - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;06701;Teramo - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;01 ;Mense;0;0
01/11/13;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;02 ;Residenze;0;0
01/11/13;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";01 ;Mense;0;0
01/11/13;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";02 ;Residenze;0;0
01/11/13;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;07001;Campobasso - Università degli studi del Molise;01 ;Mense;0;0
01/11/13;07001;Campobasso - Università degli studi del Molise;02 ;Residenze;3;150
01/11/13;07001;Campobasso - Università degli studi del Molise;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;114
01/11/13;07001;Campobasso - Università degli studi del Molise;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;07101;Foggia - Università degli studi;01 ;Mense;0;0
01/11/13;07101;Foggia - Università degli studi;02 ;Residenze;0;0
01/11/13;07101;Foggia - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;07101;Foggia - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;07201;Bari - Università degli studi;01 ;Mense;0;0
01/11/13;07201;Bari - Università degli studi;02 ;Residenze;0;0
01/11/13;07201;Bari - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;07201;Bari - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;07202;Bari - Politecnico;01 ;Mense;0;0
01/11/13;07202;Bari - Politecnico;02 ;Residenze;0;0
01/11/13;07202;Bari - Politecnico;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;07202;Bari - Politecnico;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";01 ;Mense;0;0
01/11/13;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";02 ;Residenze;0;0
01/11/13;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;07501;Lecce - Università del Salento;01 ;Mense;0;0
01/11/13;07501;Lecce - Università del Salento;02 ;Residenze;3;68
01/11/13;07501;Lecce - Università del Salento;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;56
01/11/13;07501;Lecce - Università del Salento;02b;Residenze - di cui posti assegnati a studenti in mobilità;;2
01/11/13;07601;Potenza - Università degli studi della Basilicata;01 ;Mense;0;0
01/11/13;07601;Potenza - Università degli studi della Basilicata;02 ;Residenze;0;0
01/11/13;07601;Potenza - Università degli studi della Basilicata;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;07601;Potenza - Università degli studi della Basilicata;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;07801;Arcavacata di Rende - Università della Calabria;01 ;Mense;0;0
01/11/13;07801;Arcavacata di Rende - Università della Calabria;02 ;Residenze;0;0
01/11/13;07801;Arcavacata di Rende - Università della Calabria;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;07801;Arcavacata di Rende - Università della Calabria;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;07901;"Catanzaro - Università degli studi ""Magna Grecia""";01 ;Mense;0;0
01/11/13;07901;"Catanzaro - Università degli studi ""Magna Grecia""";02 ;Residenze;0;0
01/11/13;07901;"Catanzaro - Università degli studi ""Magna Grecia""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;07901;"Catanzaro - Università degli studi ""Magna Grecia""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;08001;Reggio Calabria - Università degli studi Mediterranea;01 ;Mense;0;0
01/11/13;08001;Reggio Calabria - Università degli studi Mediterranea;02 ;Residenze;0;0
01/11/13;08001;Reggio Calabria - Università degli studi Mediterranea;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;08001;Reggio Calabria - Università degli studi Mediterranea;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;08003;Reggio Calabria - Università per Stranieri;01 ;Mense;0;0
01/11/13;08003;Reggio Calabria - Università per Stranieri;02 ;Residenze;0;0
01/11/13;08003;Reggio Calabria - Università per Stranieri;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;08003;Reggio Calabria - Università per Stranieri;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;08201;Palermo - Università degli studi;01 ;Mense;0;0
01/11/13;08201;Palermo - Università degli studi;02 ;Residenze;1;20
01/11/13;08201;Palermo - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;08201;Palermo - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;20
01/11/13;08301;Messina - Università degli studi;01 ;Mense;0;0
01/11/13;08301;Messina - Università degli studi;02 ;Residenze;0;0
01/11/13;08301;Messina - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;08301;Messina - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";01 ;Mense;0;0
01/11/13;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";02 ;Residenze;0;0
01/11/13;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;08701;Catania - Università degli studi;01 ;Mense;1;62
01/11/13;08701;Catania - Università degli studi;02 ;Residenze;1;98
01/11/13;08701;Catania - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;69
01/11/13;08701;Catania - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;09001;Sassari - Università degli studi;01 ;Mense;0;0
01/11/13;09001;Sassari - Università degli studi;02 ;Residenze;0;0
01/11/13;09001;Sassari - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;09001;Sassari - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
01/11/13;09201;Cagliari - Università degli studi;01 ;Mense;0;0
01/11/13;09201;Cagliari - Università degli studi;02 ;Residenze;0;0
01/11/13;09201;Cagliari - Università degli studi;02a;Residenze - di cui posti assegnati a studenti dell'ateneo;;0
01/11/13;09201;Cagliari - Università degli studi;02b;Residenze - di cui posti assegnati a studenti in mobilità;;0
